,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,side,InGroup
1790,Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,False
1791,Earth,False,55 Cancri e,40.0,False,1465.0,39.0,0.0,0.0,1225.0,No,F,S,False
1792,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,False
1793,Europa,False,TRAPPIST-1e,50.0,False,224.687617481203,1810.0,0.0,126.0,247.0,No,D,P,False
1794,Mars,False,TRAPPIST-1e,18.0,False,1218.0,0.0,34.0,1095.0,0.0,No,E,P,False
1795,Earth,False,TRAPPIST-1e,46.0,False,8.0,652.0,0.0,5.0,90.0,No,G,S,False
1796,Earth,False,TRAPPIST-1e,28.82793046746535,False,0.0,51.0,0.0,37.0,704.0,No,E,P,False
1797,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Yes,D,P,True
1798,Europa,False,55 Cancri e,22.0,False,1744.0,79.0,0.0,12.0,1514.0,No,D,P,True
1799,Europa,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,No,A,S,True
1800,Europa,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Yes,A,S,True
1801,Europa,False,TRAPPIST-1e,38.0,False,34.0,2043.0,0.0,1339.0,0.0,Yes,A,S,True
1802,Mars,False,TRAPPIST-1e,46.0,False,731.0,0.0,288.0,0.0,2.0,No,E,P,False
1803,Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,False
1804,Europa,False,TRAPPIST-1e,63.0,False,0.0,4286.0,18.0,4.0,872.0,Yes,C,P,True
1805,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,P,True
1806,Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,False
1807,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,False
1808,Mars,False,TRAPPIST-1e,55.0,False,2424.0,0.0,1.0,0.0,284.0,No,D,S,False
1809,Earth,False,PSO J318.5-22,21.0,False,0.0,0.0,107.0,166.0,388.0,Yes,E,S,False
1810,Europa,True,55 Cancri e,56.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,S,False
1811,Earth,False,TRAPPIST-1e,45.0,False,10.0,0.0,0.0,311.1387779083431,0.0,Yes,E,P,False
1812,Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,False
1813,Earth,False,TRAPPIST-1e,47.0,False,7.0,877.0,17.0,0.0,0.0,No,F,S,False
1814,Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,1508.0,110.0,117.0,Yes,F,S,False
1815,Mars,False,TRAPPIST-1e,57.0,True,975.0,0.0,295.0,39.0,0.0,No,F,P,True
1816,Mars,False,TRAPPIST-1e,13.0,False,3037.0,10.0,43.0,0.0,0.0,No,D,P,True
1817,Mars,False,TRAPPIST-1e,27.0,False,120.0,0.0,1476.0,3.0,0.0,No,F,P,False
1818,Earth,False,TRAPPIST-1e,20.0,False,717.0,0.0,0.0,0.0,0.0,No,F,S,False
1819,Earth,False,TRAPPIST-1e,47.0,False,0.0,444.0,328.0,56.0,304.8547912992357,No,G,P,False
1820,Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,787.0,0.0,0.0,No,E,P,False
1821,Earth,False,TRAPPIST-1e,34.0,False,0.0,0.0,53.0,731.0,0.0,No,G,P,False
1822,Earth,False,TRAPPIST-1e,21.0,False,942.0,0.0,0.0,0.0,7.0,No,F,S,False
1823,Earth,False,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,101.0,1357.0,No,F,S,False
1824,Earth,False,TRAPPIST-1e,23.0,False,382.0,0.0,398.0,8.0,0.0,No,E,P,False
1825,Earth,False,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,717.0,No,F,P,False
1826,Mars,False,TRAPPIST-1e,37.0,False,2765.0,0.0,1134.0,0.0,0.0,No,D,S,True
1827,Mars,False,PSO J318.5-22,44.0,False,708.0,0.0,5.0,0.0,74.0,Yes,D,S,True
1828,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,False
1829,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,P,True
1830,Europa,False,TRAPPIST-1e,40.0,False,0.0,382.0,0.0,1.0,3822.0,No,C,P,True
1831,Europa,False,55 Cancri e,29.0,False,0.0,433.0,4899.0,393.0,260.0,Yes,C,P,True
1832,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Yes,E,P,True
1833,Earth,False,PSO J318.5-22,21.0,False,0.0,0.0,677.0,4.0,0.0,Yes,E,P,True
1834,Earth,False,TRAPPIST-1e,35.0,False,302.0,6.0,0.0,6.0,613.0,Yes,G,P,False
1835,Earth,False,TRAPPIST-1e,24.0,False,3.0,361.0,94.0,824.0,160.0,No,F,P,True
1836,Earth,False,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,True
1837,Earth,True,TRAPPIST-1e,0.0,False,224.687617481203,0.0,0.0,0.0,0.0,Yes,G,P,True
1838,Earth,False,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,1200.0,17.0,No,F,P,False
1839,Europa,False,TRAPPIST-1e,63.0,False,224.687617481203,869.0,1.0,375.0,3377.0,No,C,S,False
1840,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,False
1841,Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,False
1842,Europa,False,55 Cancri e,27.0,False,224.687617481203,21066.0,0.0,2448.0,2293.0,Yes,C,S,False
1843,Earth,False,PSO J318.5-22,54.0,False,3.0,0.0,56.0,633.0,0.0,No,F,S,False
1844,Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Yes,A,S,False
1845,Mars,False,TRAPPIST-1e,41.0,False,3702.0,0.0,1.0,0.0,18.0,No,D,P,False
1846,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,10.0,761.0,No,G,S,False
1847,Europa,False,55 Cancri e,23.0,False,0.0,8037.0,173.72916912197996,1.0,2.0,Yes,B,S,True
1848,Europa,False,TRAPPIST-1e,34.0,False,15.0,3578.0,0.0,311.1387779083431,473.0,Yes,B,S,True
1849,Europa,True,55 Cancri e,26.0,True,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
1850,Europa,False,TRAPPIST-1e,39.0,False,1.0,2972.0,0.0,3175.0,1.0,No,B,S,True
1851,Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
1852,Europa,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
1853,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
1854,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,P,False
1855,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
1856,Earth,False,TRAPPIST-1e,26.0,False,401.0,0.0,693.0,62.0,0.0,No,F,S,False
1857,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,True
1858,Earth,False,TRAPPIST-1e,29.0,False,1434.0,5.0,0.0,0.0,0.0,No,G,S,True
1859,Earth,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,True
1860,Earth,False,TRAPPIST-1e,27.0,False,196.0,602.0,0.0,0.0,198.0,No,E,P,False
1861,Earth,False,PSO J318.5-22,17.0,False,414.0,0.0,139.0,28.0,173.0,No,G,P,False
1862,Europa,False,55 Cancri e,37.0,False,0.0,3166.0,0.0,91.0,6.0,Yes,G,S,False
1863,Mars,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,P,False
1864,Earth,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,False
1865,Earth,False,55 Cancri e,22.0,False,0.0,0.0,30.0,499.0,138.0,No,F,S,True
1866,Earth,False,TRAPPIST-1e,22.0,False,213.0,85.0,352.0,12.0,1.0,Yes,E,S,True
1867,Mars,True,TRAPPIST-1e,21.0,False,224.687617481203,0.0,0.0,0.0,0.0,Yes,F,S,False
1868,Earth,False,TRAPPIST-1e,31.0,False,1062.0,0.0,802.0,71.0,0.0,No,F,S,False
1869,Earth,False,TRAPPIST-1e,17.0,False,0.0,0.0,249.0,537.0,5.0,Yes,E,P,False
1870,Earth,False,PSO J318.5-22,30.0,False,231.0,0.0,0.0,274.0,26.0,No,G,S,False
1871,Earth,False,TRAPPIST-1e,15.0,False,12.0,25.0,197.0,631.0,0.0,No,F,S,False
1872,Earth,False,TRAPPIST-1e,42.0,False,37.0,1670.0,0.0,0.0,0.0,Yes,G,S,False
1873,Earth,False,TRAPPIST-1e,55.0,False,373.0,1.0,1.0,496.0,0.0,No,F,S,False
1874,Europa,False,55 Cancri e,28.0,False,5.0,2676.0,13.0,0.0,157.0,Yes,C,S,False
1875,Earth,False,TRAPPIST-1e,33.0,False,673.0,194.0,548.0,59.0,40.0,No,F,P,False
1876,Earth,False,TRAPPIST-1e,19.0,False,3.0,6.0,20.0,60.0,719.0,No,G,P,False
1877,Earth,False,TRAPPIST-1e,24.0,False,224.687617481203,856.0,0.0,0.0,5.0,No,F,S,True
1878,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,True
1879,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,True
1880,Europa,False,55 Cancri e,30.0,False,0.0,5734.0,0.0,5.0,1.0,Yes,A,S,False
1881,Europa,False,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,No,B,P,True
1882,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,P,True
1883,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,P,True
1884,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,304.8547912992357,Yes,G,P,False
1885,Earth,True,PSO J318.5-22,46.0,False,0.0,0.0,0.0,0.0,304.8547912992357,No,G,S,False
1886,Europa,False,55 Cancri e,30.0,True,1250.0,865.0,0.0,3725.0,5416.0,No,B,P,False
1887,Earth,False,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,804.0,No,F,P,False
1888,Earth,False,TRAPPIST-1e,19.0,False,1139.0,18.0,0.0,0.0,671.0,Yes,F,S,False
1889,Europa,False,55 Cancri e,22.0,False,0.0,5183.0,0.0,1080.0,2.0,Yes,B,S,True
1890,Europa,False,55 Cancri e,20.0,False,0.0,162.0,0.0,148.0,7619.0,No,B,S,True
1891,Earth,False,PSO J318.5-22,36.0,False,0.0,809.0,0.0,86.0,0.0,No,F,S,False
1892,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,True
1893,Earth,False,55 Cancri e,17.0,False,44.0,1535.0,10.0,51.0,0.0,Yes,E,S,True
1894,Earth,True,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,True
1895,Earth,True,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,True
1896,Earth,False,TRAPPIST-1e,20.0,False,0.0,4.0,429.0,0.0,287.0,No,G,S,True
1897,Earth,False,55 Cancri e,19.0,False,30.0,1.0,1051.0,0.0,6.0,Yes,F,P,False
1898,Earth,False,PSO J318.5-22,24.0,False,662.0,0.0,0.0,0.0,9.0,No,F,S,False
1899,Earth,False,55 Cancri e,43.0,False,0.0,6.0,730.0,1.0,0.0,No,F,P,False
1900,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,P,False
1901,Earth,False,TRAPPIST-1e,42.0,False,399.0,75.0,38.0,771.0,0.0,No,F,S,False
1902,Earth,False,TRAPPIST-1e,21.0,False,6.0,133.0,503.0,0.0,2.0,No,F,P,False
1903,Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
1904,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
1905,Earth,True,TRAPPIST-1e,64.0,False,224.687617481203,0.0,0.0,0.0,0.0,Yes,G,P,False
1906,Earth,False,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,785.0,19.0,No,F,S,False
1907,Mars,True,TRAPPIST-1e,24.0,False,224.687617481203,0.0,0.0,0.0,0.0,Yes,F,S,False
1908,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,634.0,1.0,23.0,Yes,F,S,False
1909,Earth,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,304.8547912992357,Yes,G,S,False
1910,Earth,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,False
1911,Earth,False,TRAPPIST-1e,20.0,False,2.0,0.0,694.0,0.0,22.0,Yes,E,P,False
1912,Mars,False,TRAPPIST-1e,31.0,False,162.0,1211.0,4.0,0.0,1.0,Yes,E,S,False
1913,Europa,False,55 Cancri e,26.0,False,281.0,741.0,13.0,0.0,4724.0,No,C,P,False
1914,Europa,False,55 Cancri e,39.0,False,0.0,458.07720329024676,0.0,1528.0,1119.0,No,C,P,False
1915,Earth,False,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,No,G,P,True
1916,Earth,False,PSO J318.5-22,32.0,False,0.0,58.0,0.0,0.0,642.0,Yes,G,P,True
1917,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,True
1918,Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,True
1919,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,True
1920,Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,True
1921,Earth,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,True
1922,Earth,False,TRAPPIST-1e,14.0,False,16.0,0.0,0.0,712.0,149.0,No,F,P,True
1923,Earth,False,TRAPPIST-1e,68.0,False,0.0,286.0,0.0,1739.0,13.0,No,F,P,True
1924,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,True
1925,Earth,False,TRAPPIST-1e,55.0,False,2.0,0.0,0.0,0.0,907.0,Yes,G,P,False
1926,Earth,False,55 Cancri e,22.0,False,1430.0,0.0,0.0,0.0,423.0,No,G,S,False
1927,Europa,False,TRAPPIST-1e,34.0,False,0.0,5063.0,0.0,56.0,327.0,Yes,D,P,False
1928,Mars,False,TRAPPIST-1e,17.0,False,583.0,0.0,753.0,0.0,0.0,No,F,S,False
1929,Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,False
1930,Earth,False,TRAPPIST-1e,13.0,False,12.0,0.0,0.0,0.0,1963.0,No,F,P,False
1931,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
1932,Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,P,True
1933,Europa,False,TRAPPIST-1e,27.0,True,0.0,0.0,72.0,668.0,2713.0,No,C,P,True
1934,Earth,False,TRAPPIST-1e,17.0,False,224.687617481203,1.0,533.0,326.0,0.0,Yes,E,P,False
1935,Europa,False,55 Cancri e,45.0,False,0.0,3559.0,0.0,3615.0,163.0,No,C,S,True
1936,Europa,False,55 Cancri e,28.0,False,167.0,2406.0,71.0,283.0,650.0,Yes,C,S,True
1937,Earth,False,TRAPPIST-1e,23.0,False,177.0,0.0,7.0,0.0,448.0,No,F,S,False
1938,Europa,False,TRAPPIST-1e,24.0,False,1289.0,3343.0,0.0,4996.0,729.0,No,D,S,True
1939,Europa,False,TRAPPIST-1e,23.0,False,9.0,4081.0,0.0,0.0,16.0,Yes,D,S,True
1940,Earth,False,55 Cancri e,29.0,False,270.0,0.0,0.0,25.0,343.0,No,F,S,False
1941,Earth,False,TRAPPIST-1e,46.0,False,430.0,0.0,340.0,52.0,61.0,No,G,P,False
1942,Earth,False,PSO J318.5-22,17.0,False,8.0,911.0,0.0,0.0,0.0,Yes,F,P,False
1943,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,4.0,35.0,769.0,No,G,P,False
1944,Earth,False,TRAPPIST-1e,24.0,False,121.0,20.0,0.0,68.0,506.0,No,F,S,False
1945,Europa,False,TRAPPIST-1e,40.0,False,19.0,10.0,1.0,4759.0,6007.0,No,A,P,True
1946,Europa,True,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,Yes,A,P,True
1947,Europa,False,TRAPPIST-1e,38.0,False,0.0,590.0,2640.0,6202.0,99.0,No,C,P,False
1948,Europa,False,TRAPPIST-1e,65.0,False,51.0,4451.0,0.0,20.0,397.0,Yes,A,S,True
1949,Europa,False,TRAPPIST-1e,19.0,False,0.0,1342.0,0.0,152.0,556.0,Yes,A,S,True
1950,Earth,False,TRAPPIST-1e,54.0,False,0.0,0.0,872.0,0.0,1.0,Yes,F,S,False
1951,Earth,False,55 Cancri e,38.0,False,0.0,717.0,0.0,0.0,0.0,No,F,S,True
1952,Earth,False,TRAPPIST-1e,40.0,False,51.0,0.0,1.0,368.0,509.0,Yes,G,S,True
1953,Earth,False,PSO J318.5-22,21.0,False,224.687617481203,2.0,133.0,0.0,549.0,No,F,P,False
1954,Earth,False,TRAPPIST-1e,22.0,False,8.0,0.0,801.0,0.0,12.0,Yes,F,P,False
1955,Earth,False,TRAPPIST-1e,33.0,False,356.0,458.07720329024676,0.0,245.0,0.0,No,F,P,False
1956,Mars,False,TRAPPIST-1e,18.0,False,29.0,0.0,2315.0,0.0,1.0,Yes,D,S,True
1957,Mars,False,TRAPPIST-1e,43.0,False,546.0,0.0,41.0,710.0,0.0,No,E,S,True
1958,Mars,False,TRAPPIST-1e,13.0,False,6726.0,0.0,1605.0,1266.0,0.0,No,G,S,True
1959,Mars,False,TRAPPIST-1e,26.0,False,1751.0,0.0,0.0,0.0,0.0,No,F,S,True
1960,Mars,False,TRAPPIST-1e,22.0,False,2300.0,0.0,22.0,256.0,0.0,No,D,S,True
1961,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,P,False
1962,Earth,False,PSO J318.5-22,25.0,False,0.0,11.0,0.0,13.0,1344.0,No,F,S,False
1963,Mars,False,TRAPPIST-1e,29.0,False,216.0,10.0,611.0,594.0,0.0,No,F,S,True
1964,Mars,False,TRAPPIST-1e,49.0,False,1624.0,0.0,68.0,311.1387779083431,0.0,No,F,S,True
1965,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,False
1966,Mars,False,TRAPPIST-1e,45.0,False,10.0,1095.0,1474.0,0.0,0.0,Yes,D,S,False
1967,Earth,False,PSO J318.5-22,45.0,False,0.0,0.0,734.0,3.0,5.0,Yes,F,S,False
1968,Europa,False,TRAPPIST-1e,30.0,False,63.0,9314.0,249.0,2624.0,4538.0,No,C,S,False
1969,Earth,False,TRAPPIST-1e,29.0,False,776.0,0.0,4.0,0.0,23.0,No,F,S,True
1970,Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,True
1971,Earth,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,False
1972,Earth,False,55 Cancri e,20.0,False,1.0,0.0,0.0,4926.0,1.0,No,G,S,False
1973,Earth,False,TRAPPIST-1e,33.0,False,235.0,2.0,1.0,650.0,0.0,No,G,P,False
1974,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,False
1975,Mars,False,TRAPPIST-1e,24.0,False,600.0,593.0,1404.0,0.0,1.0,No,F,P,False
1976,Mars,False,TRAPPIST-1e,29.0,False,860.0,305.0,18.0,1415.0,0.0,No,F,P,False
1977,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,False
1978,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Yes,D,S,False
1979,Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,False
1980,Europa,False,TRAPPIST-1e,31.0,False,0.0,8718.0,0.0,13036.0,267.0,No,G,S,False
1981,Earth,True,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,False
1982,Mars,False,TRAPPIST-1e,49.0,False,0.0,0.0,1058.0,0.0,0.0,Yes,D,S,False
1983,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,False
1984,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,True
1985,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,True
1986,Earth,False,55 Cancri e,21.0,False,770.0,0.0,0.0,40.0,0.0,No,G,S,False
1987,Earth,False,TRAPPIST-1e,18.0,False,0.0,1.0,0.0,80.0,826.0,No,G,P,False
1988,Earth,False,TRAPPIST-1e,28.82793046746535,False,717.0,0.0,0.0,0.0,0.0,No,F,S,False
1989,Earth,False,TRAPPIST-1e,19.0,False,721.0,62.0,7.0,0.0,0.0,Yes,F,P,False
1990,Earth,False,TRAPPIST-1e,22.0,False,624.0,0.0,0.0,0.0,185.0,No,G,P,False
1991,Earth,False,TRAPPIST-1e,17.0,False,736.0,0.0,2.0,20.0,0.0,No,F,P,False
1992,Earth,False,PSO J318.5-22,13.0,False,0.0,2.0,480.0,10.0,176.0,No,F,P,False
1993,Earth,False,TRAPPIST-1e,26.0,False,0.0,458.07720329024676,0.0,91.0,900.0,No,E,P,False
1994,Mars,False,TRAPPIST-1e,28.82793046746535,False,1054.0,0.0,43.0,85.0,0.0,No,D,S,True
1995,Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,S,True
1996,Mars,False,TRAPPIST-1e,20.0,False,1146.0,0.0,0.0,0.0,3.0,No,F,P,False
1997,Earth,False,TRAPPIST-1e,20.0,False,75.0,0.0,0.0,1545.0,0.0,No,E,P,True
1998,Earth,False,TRAPPIST-1e,23.0,False,426.0,0.0,362.0,0.0,0.0,No,E,P,True
1999,Earth,False,TRAPPIST-1e,61.0,False,2.0,0.0,17.0,868.0,28.0,No,G,S,False
2000,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,P,True
2001,Mars,False,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,P,True
2002,Mars,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,P,True
2003,Earth,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
2004,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,S,False
2005,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,698.0,0.0,0.0,Yes,F,P,False
2006,Earth,False,55 Cancri e,66.0,False,0.0,0.0,1610.0,0.0,0.0,Yes,E,P,False
2007,Mars,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,S,False
2008,Earth,False,TRAPPIST-1e,21.0,False,0.0,1433.0,0.0,1234.0,0.0,No,F,S,True
2009,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,True
2010,Earth,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,False
2011,Earth,False,TRAPPIST-1e,15.0,False,0.0,951.0,128.0,0.0,0.0,No,F,P,False
2012,Mars,False,TRAPPIST-1e,28.82793046746535,False,1146.0,0.0,47.0,0.0,105.0,Yes,E,S,False
2013,Earth,False,TRAPPIST-1e,13.0,False,579.0,226.0,61.0,1.0,7.0,No,F,S,False
2014,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,False
2015,Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,False
2016,Earth,False,TRAPPIST-1e,45.0,False,2138.0,0.0,0.0,659.0,0.0,No,F,P,False
2017,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,304.8547912992357,No,G,P,False
2018,Earth,False,TRAPPIST-1e,19.0,False,78.0,0.0,0.0,550.0,0.0,No,G,P,False
2019,Earth,False,TRAPPIST-1e,49.0,False,651.0,25.0,0.0,849.0,2.0,No,F,S,False
2020,Earth,False,TRAPPIST-1e,21.0,False,0.0,820.0,0.0,45.0,0.0,Yes,F,S,False
2021,Earth,False,TRAPPIST-1e,18.0,False,0.0,402.0,2027.0,0.0,0.0,Yes,F,S,False
2022,Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,P,False
2023,Mars,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,S,True
2024,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,S,True
2025,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,6.0,745.0,22.0,No,G,P,False
2026,Europa,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,P,False
2027,Earth,False,PSO J318.5-22,20.0,False,38.0,220.0,495.0,0.0,304.8547912992357,No,F,P,False
2028,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,S,True
2029,Mars,False,TRAPPIST-1e,20.0,False,212.0,0.0,991.0,0.0,13.0,No,F,S,True
2030,Earth,False,TRAPPIST-1e,24.0,False,388.0,0.0,7.0,409.0,0.0,No,F,P,True
2031,Earth,False,TRAPPIST-1e,41.0,False,2.0,0.0,551.0,5577.0,68.0,No,G,P,True
2032,Earth,False,PSO J318.5-22,23.0,False,0.0,774.0,0.0,0.0,0.0,Yes,G,S,False
2033,Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,False
2034,Earth,True,55 Cancri e,58.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
2035,Mars,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,311.1387779083431,0.0,Yes,F,P,False
2036,Europa,False,TRAPPIST-1e,30.0,False,437.0,3585.0,0.0,4488.0,281.0,No,C,S,False
2037,Earth,False,55 Cancri e,24.0,False,1.0,0.0,0.0,318.0,247.0,No,F,S,False
2038,Europa,False,TRAPPIST-1e,31.0,False,46.0,1935.0,0.0,995.0,1254.0,No,B,P,False
2039,Mars,False,PSO J318.5-22,46.0,False,607.0,0.0,41.0,334.0,251.0,No,F,S,True
2040,Mars,False,TRAPPIST-1e,20.0,False,938.0,59.0,31.0,12.0,0.0,No,F,S,True
2041,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,False
2042,Earth,False,TRAPPIST-1e,30.0,False,0.0,236.0,0.0,1149.0,0.0,No,F,P,False
